500  20
4
	0	87	1	53	2	96	3	9	4	72	5	5	6	88	7	84	8	13	9	25	10	70	11	97	12	21	13	24	14	92	15	65	16	38	17	89	18	55	19	65
	0	40	1	16	2	69	3	30	4	1	5	52	6	37	7	21	8	37	9	51	10	41	11	99	12	64	13	26	14	40	15	45	16	40	17	26	18	58	19	67
	0	79	1	80	2	31	3	25	4	3	5	12	6	57	7	53	8	89	9	19	10	2	11	87	12	28	13	31	14	57	15	52	16	28	17	72	18	90	19	46
	0	51	1	95	2	27	3	66	4	14	5	83	6	87	7	12	8	94	9	33	10	45	11	80	12	55	13	63	14	61	15	92	16	43	17	60	18	26	19	58
	0	61	1	80	2	89	3	67	4	7	5	27	6	81	7	31	8	26	9	1	10	44	11	9	12	21	13	78	14	38	15	71	16	50	17	45	18	45	19	97
	0	75	1	66	2	96	3	94	4	40	5	13	6	59	7	78	8	78	9	63	10	86	11	1	12	79	13	98	14	5	15	4	16	93	17	26	18	80	19	84
	0	25	1	21	2	78	3	95	4	75	5	1	6	20	7	64	8	54	9	96	10	77	11	4	12	77	13	63	14	71	15	60	16	91	17	42	18	35	19	12
	0	46	1	1	2	33	3	89	4	36	5	33	6	13	7	6	8	62	9	13	10	94	11	81	12	77	13	24	14	2	15	97	16	25	17	49	18	88	19	69
	0	38	1	39	2	6	3	87	4	45	5	11	6	31	7	45	8	45	9	57	10	34	11	8	12	3	13	4	14	55	15	52	16	33	17	65	18	3	19	54
	0	57	1	60	2	44	3	91	4	86	5	47	6	43	7	29	8	41	9	59	10	26	11	15	12	6	13	79	14	65	15	69	16	9	17	18	18	41	19	29
	0	31	1	33	2	38	3	98	4	49	5	68	6	23	7	82	8	8	9	55	10	37	11	2	12	90	13	59	14	31	15	86	16	42	17	61	18	1	19	54
	0	1	1	11	2	55	3	7	4	32	5	1	6	58	7	54	8	29	9	81	10	36	11	28	12	72	13	20	14	67	15	22	16	9	17	68	18	58	19	85
	0	87	1	92	2	5	3	3	4	56	5	70	6	47	7	26	8	83	9	34	10	64	11	31	12	15	13	23	14	26	15	1	16	56	17	40	18	63	19	24
	0	20	1	13	2	34	3	99	4	57	5	55	6	17	7	95	8	84	9	28	10	48	11	33	12	87	13	7	14	54	15	59	16	94	17	64	18	23	19	94
	0	6	1	40	2	45	3	34	4	88	5	80	6	36	7	53	8	45	9	76	10	23	11	15	12	93	13	81	14	98	15	18	16	83	17	88	18	34	19	97
	0	59	1	70	2	75	3	87	4	31	5	24	6	39	7	54	8	7	9	74	10	38	11	18	12	43	13	30	14	78	15	66	16	56	17	90	18	65	19	21
	0	74	1	82	2	33	3	63	4	38	5	89	6	36	7	9	8	60	9	59	10	82	11	68	12	93	13	8	14	2	15	55	16	71	17	6	18	66	19	69
	0	99	1	4	2	57	3	1	4	68	5	20	6	89	7	7	8	95	9	14	10	29	11	39	12	84	13	32	14	80	15	26	16	45	17	97	18	34	19	60
	0	21	1	11	2	28	3	38	4	30	5	12	6	46	7	50	8	79	9	64	10	56	11	74	12	71	13	88	14	79	15	43	16	46	17	74	18	17	19	20
	0	60	1	26	2	96	3	91	4	25	5	74	6	1	7	65	8	53	9	47	10	55	11	88	12	94	13	95	14	33	15	19	16	11	17	2	18	62	19	38
	0	80	1	34	2	72	3	72	4	60	5	11	6	90	7	27	8	74	9	34	10	95	11	43	12	96	13	50	14	98	15	51	16	54	17	63	18	60	19	28
	0	17	1	33	2	57	3	96	4	5	5	36	6	71	7	23	8	28	9	79	10	68	11	34	12	10	13	52	14	11	15	20	16	51	17	34	18	16	19	57
	0	33	1	73	2	81	3	66	4	68	5	54	6	80	7	92	8	63	9	55	10	1	11	19	12	91	13	10	14	41	15	70	16	66	17	85	18	12	19	12
	0	73	1	98	2	2	3	74	4	60	5	7	6	9	7	25	8	72	9	12	10	41	11	85	12	66	13	84	14	38	15	49	16	13	17	6	18	51	19	42
	0	7	1	21	2	26	3	93	4	81	5	6	6	33	7	42	8	43	9	23	10	18	11	59	12	52	13	28	14	22	15	99	16	31	17	75	18	25	19	14
	0	10	1	29	2	71	3	52	4	5	5	57	6	31	7	49	8	77	9	84	10	47	11	35	12	70	13	25	14	68	15	95	16	4	17	96	18	91	19	71
	0	8	1	56	2	33	3	77	4	69	5	8	6	84	7	4	8	34	9	9	10	41	11	16	12	13	13	58	14	96	15	29	16	27	17	97	18	7	19	67
	0	64	1	29	2	15	3	96	4	10	5	37	6	42	7	11	8	98	9	73	10	74	11	71	12	52	13	31	14	90	15	48	16	72	17	27	18	96	19	44
	0	39	1	45	2	14	3	52	4	51	5	58	6	71	7	43	8	17	9	96	10	63	11	3	12	39	13	39	14	81	15	17	16	69	17	85	18	16	19	60
	0	58	1	16	2	9	3	23	4	97	5	19	6	63	7	55	8	40	9	98	10	6	11	90	12	5	13	20	14	13	15	53	16	22	17	23	18	92	19	8
	0	53	1	31	2	5	3	89	4	6	5	37	6	40	7	29	8	61	9	47	10	17	11	49	12	98	13	68	14	20	15	61	16	89	17	79	18	60	19	12
	0	56	1	21	2	33	3	91	4	52	5	72	6	25	7	70	8	71	9	29	10	86	11	31	12	40	13	36	14	17	15	33	16	4	17	77	18	37	19	60
	0	72	1	10	2	28	3	27	4	4	5	75	6	35	7	88	8	20	9	67	10	42	11	55	12	3	13	52	14	24	15	58	16	56	17	26	18	99	19	31
	0	84	1	55	2	95	3	46	4	73	5	17	6	49	7	77	8	76	9	26	10	44	11	41	12	98	13	50	14	87	15	19	16	82	17	97	18	15	19	39
	0	58	1	88	2	23	3	48	4	8	5	43	6	52	7	91	8	7	9	52	10	97	11	56	12	71	13	14	14	36	15	96	16	87	17	69	18	93	19	10
	0	61	1	87	2	28	3	48	4	77	5	76	6	4	7	1	8	18	9	4	10	37	11	2	12	35	13	79	14	77	15	15	16	14	17	80	18	67	19	81
	0	4	1	15	2	20	3	44	4	75	5	74	6	49	7	1	8	51	9	52	10	59	11	83	12	13	13	62	14	61	15	32	16	47	17	78	18	86	19	50
	0	70	1	86	2	30	3	86	4	60	5	63	6	18	7	56	8	71	9	34	10	81	11	66	12	3	13	7	14	60	15	28	16	20	17	67	18	19	19	17
	0	75	1	49	2	76	3	71	4	43	5	74	6	59	7	87	8	28	9	9	10	10	11	4	12	13	13	64	14	68	15	18	16	7	17	57	18	12	19	83
	0	98	1	8	2	95	3	19	4	44	5	45	6	99	7	34	8	13	9	44	10	48	11	65	12	8	13	28	14	55	15	72	16	88	17	38	18	63	19	15
	0	11	1	53	2	33	3	84	4	77	5	67	6	55	7	33	8	52	9	58	10	90	11	24	12	40	13	79	14	56	15	14	16	56	17	60	18	22	19	17
	0	41	1	74	2	49	3	69	4	77	5	93	6	94	7	46	8	45	9	4	10	45	11	88	12	31	13	22	14	92	15	95	16	49	17	22	18	98	19	49
	0	78	1	15	2	67	3	58	4	40	5	62	6	95	7	94	8	23	9	98	10	72	11	22	12	70	13	2	14	49	15	83	16	74	17	45	18	56	19	11
	0	11	1	59	2	51	3	98	4	12	5	54	6	13	7	9	8	51	9	90	10	13	11	43	12	99	13	10	14	47	15	15	16	53	17	70	18	81	19	78
	0	25	1	62	2	45	3	80	4	43	5	31	6	52	7	37	8	14	9	58	10	15	11	37	12	62	13	56	14	82	15	95	16	16	17	12	18	52	19	31
	0	80	1	39	2	58	3	17	4	58	5	92	6	34	7	77	8	1	9	7	10	13	11	78	12	62	13	21	14	55	15	67	16	1	17	82	18	84	19	21
	0	39	1	49	2	68	3	26	4	26	5	78	6	44	7	49	8	19	9	7	10	12	11	22	12	13	13	9	14	46	15	24	16	25	17	84	18	87	19	67
	0	34	1	99	2	50	3	8	4	90	5	10	6	82	7	80	8	42	9	24	10	99	11	11	12	8	13	45	14	51	15	36	16	72	17	61	18	72	19	82
	0	90	1	61	2	60	3	84	4	63	5	30	6	40	7	40	8	95	9	74	10	7	11	85	12	98	13	23	14	91	15	53	16	63	17	29	18	65	19	36
	0	79	1	10	2	60	3	88	4	52	5	1	6	80	7	30	8	27	9	76	10	75	11	15	12	24	13	17	14	37	15	97	16	69	17	50	18	26	19	63
	0	10	1	28	2	93	3	44	4	72	5	78	6	16	7	55	8	62	9	34	10	78	11	90	12	87	13	85	14	73	15	41	16	63	17	87	18	55	19	44
	0	34	1	40	2	43	3	5	4	23	5	25	6	49	7	14	8	25	9	37	10	87	11	48	12	93	13	1	14	83	15	49	16	50	17	78	18	26	19	20
	0	43	1	49	2	38	3	35	4	1	5	70	6	27	7	33	8	24	9	12	10	14	11	34	12	85	13	40	14	27	15	34	16	96	17	56	18	20	19	74
	0	69	1	48	2	49	3	80	4	94	5	25	6	37	7	24	8	62	9	43	10	41	11	17	12	68	13	87	14	44	15	26	16	76	17	3	18	93	19	16
	0	72	1	75	2	8	3	6	4	51	5	17	6	85	7	15	8	6	9	7	10	9	11	32	12	5	13	47	14	80	15	20	16	10	17	55	18	76	19	1
	0	53	1	42	2	3	3	87	4	55	5	53	6	88	7	47	8	48	9	21	10	33	11	47	12	57	13	33	14	22	15	86	16	33	17	93	18	50	19	10
	0	10	1	85	2	16	3	52	4	11	5	75	6	28	7	51	8	68	9	91	10	26	11	94	12	32	13	17	14	87	15	85	16	84	17	11	18	23	19	62
	0	3	1	12	2	61	3	43	4	97	5	19	6	49	7	80	8	93	9	40	10	11	11	41	12	23	13	4	14	24	15	44	16	35	17	3	18	32	19	13
	0	87	1	24	2	46	3	77	4	13	5	63	6	99	7	70	8	75	9	52	10	92	11	14	12	7	13	97	14	75	15	58	16	81	17	76	18	61	19	32
	0	17	1	46	2	64	3	96	4	76	5	80	6	42	7	79	8	48	9	39	10	7	11	80	12	36	13	39	14	68	15	80	16	84	17	7	18	65	19	42
	0	92	1	6	2	54	3	78	4	18	5	7	6	93	7	72	8	14	9	24	10	83	11	55	12	6	13	69	14	92	15	17	16	51	17	44	18	7	19	53
	0	68	1	90	2	68	3	21	4	7	5	8	6	32	7	14	8	15	9	26	10	74	11	18	12	99	13	98	14	5	15	86	16	10	17	42	18	2	19	10
	0	50	1	22	2	52	3	15	4	93	5	70	6	48	7	35	8	57	9	33	10	73	11	96	12	61	13	13	14	94	15	86	16	51	17	35	18	4	19	82
	0	11	1	31	2	99	3	47	4	69	5	40	6	40	7	5	8	73	9	12	10	41	11	27	12	26	13	95	14	64	15	11	16	61	17	94	18	57	19	94
	0	27	1	84	2	71	3	8	4	76	5	92	6	4	7	86	8	43	9	43	10	67	11	16	12	96	13	47	14	5	15	57	16	13	17	62	18	65	19	23
	0	57	1	73	2	41	3	68	4	64	5	93	6	3	7	5	8	50	9	56	10	31	11	32	12	7	13	6	14	77	15	81	16	6	17	43	18	67	19	58
	0	25	1	62	2	7	3	7	4	70	5	46	6	41	7	16	8	99	9	79	10	11	11	85	12	54	13	57	14	23	15	94	16	51	17	81	18	62	19	10
	0	78	1	63	2	21	3	44	4	61	5	72	6	63	7	8	8	39	9	11	10	48	11	7	12	93	13	46	14	22	15	28	16	65	17	89	18	54	19	8
	0	94	1	48	2	8	3	89	4	51	5	2	6	84	7	70	8	16	9	68	10	44	11	39	12	10	13	26	14	90	15	97	16	15	17	96	18	9	19	60
	0	20	1	14	2	30	3	51	4	12	5	76	6	10	7	18	8	11	9	52	10	22	11	59	12	17	13	70	14	37	15	85	16	74	17	15	18	39	19	21
	0	5	1	20	2	57	3	52	4	32	5	30	6	45	7	62	8	25	9	4	10	23	11	92	12	39	13	65	14	53	15	75	16	24	17	22	18	90	19	33
	0	44	1	21	2	21	3	71	4	6	5	64	6	9	7	59	8	63	9	38	10	50	11	42	12	27	13	7	14	1	15	95	16	88	17	34	18	72	19	88
	0	69	1	85	2	8	3	37	4	35	5	91	6	51	7	79	8	6	9	90	10	74	11	74	12	55	13	89	14	8	15	53	16	63	17	90	18	82	19	70
	0	45	1	49	2	40	3	4	4	73	5	10	6	60	7	92	8	69	9	9	10	29	11	11	12	39	13	19	14	67	15	16	16	2	17	63	18	77	19	68
	0	98	1	98	2	47	3	40	4	89	5	27	6	63	7	24	8	7	9	68	10	86	11	1	12	46	13	69	14	93	15	53	16	9	17	71	18	47	19	49
	0	70	1	32	2	92	3	8	4	42	5	58	6	37	7	50	8	21	9	63	10	98	11	87	12	32	13	75	14	54	15	35	16	16	17	40	18	81	19	10
	0	43	1	66	2	69	3	82	4	4	5	83	6	55	7	9	8	67	9	7	10	91	11	52	12	16	13	47	14	10	15	52	16	79	17	79	18	33	19	13
	0	52	1	64	2	86	3	90	4	25	5	81	6	7	7	55	8	5	9	45	10	49	11	35	12	54	13	77	14	57	15	1	16	96	17	45	18	53	19	30
	0	39	1	77	2	99	3	38	4	75	5	71	6	60	7	91	8	86	9	79	10	22	11	99	12	97	13	54	14	79	15	93	16	39	17	76	18	45	19	40
	0	20	1	22	2	22	3	76	4	4	5	8	6	94	7	40	8	59	9	49	10	75	11	96	12	63	13	77	14	41	15	51	16	34	17	22	18	96	19	48
	0	88	1	45	2	6	3	20	4	19	5	69	6	75	7	32	8	32	9	9	10	23	11	50	12	66	13	45	14	10	15	61	16	56	17	40	18	66	19	46
	0	1	1	86	2	5	3	4	4	15	5	96	6	67	7	96	8	55	9	54	10	86	11	96	12	7	13	81	14	15	15	28	16	61	17	16	18	1	19	4
	0	61	1	22	2	33	3	76	4	22	5	34	6	82	7	64	8	55	9	91	10	41	11	5	12	36	13	15	14	86	15	81	16	69	17	73	18	55	19	84
	0	33	1	33	2	65	3	19	4	77	5	83	6	36	7	32	8	82	9	54	10	8	11	55	12	11	13	96	14	12	15	65	16	4	17	42	18	4	19	36
	0	56	1	88	2	29	3	95	4	73	5	65	6	96	7	58	8	50	9	63	10	20	11	41	12	91	13	91	14	29	15	19	16	48	17	89	18	27	19	9
	0	59	1	93	2	71	3	55	4	47	5	92	6	50	7	47	8	98	9	56	10	52	11	1	12	91	13	71	14	65	15	75	16	80	17	67	18	75	19	21
	0	61	1	40	2	4	3	98	4	77	5	22	6	49	7	29	8	4	9	50	10	87	11	36	12	35	13	75	14	25	15	74	16	24	17	16	18	25	19	35
	0	57	1	92	2	71	3	7	4	79	5	46	6	80	7	96	8	46	9	25	10	71	11	90	12	89	13	41	14	18	15	90	16	43	17	17	18	77	19	29
	0	41	1	52	2	3	3	51	4	80	5	43	6	99	7	78	8	15	9	79	10	30	11	83	12	79	13	31	14	51	15	19	16	30	17	65	18	46	19	78
	0	38	1	67	2	93	3	51	4	71	5	25	6	39	7	27	8	67	9	67	10	84	11	63	12	90	13	99	14	84	15	70	16	99	17	12	18	1	19	60
	0	64	1	51	2	91	3	50	4	78	5	22	6	22	7	84	8	4	9	66	10	31	11	53	12	50	13	89	14	64	15	33	16	84	17	96	18	97	19	47
	0	26	1	43	2	42	3	56	4	36	5	30	6	24	7	99	8	13	9	18	10	80	11	59	12	36	13	99	14	89	15	31	16	96	17	13	18	67	19	39
	0	26	1	11	2	86	3	71	4	1	5	12	6	83	7	80	8	47	9	4	10	60	11	15	12	72	13	69	14	29	15	64	16	3	17	13	18	54	19	22
	0	98	1	71	2	27	3	81	4	11	5	42	6	89	7	21	8	10	9	24	10	97	11	74	12	67	13	91	14	38	15	75	16	74	17	72	18	47	19	74
	0	53	1	60	2	72	3	55	4	84	5	96	6	67	7	70	8	78	9	37	10	75	11	70	12	54	13	29	14	8	15	89	16	12	17	98	18	67	19	87
	0	16	1	81	2	84	3	46	4	73	5	78	6	43	7	7	8	7	9	15	10	58	11	93	12	35	13	35	14	77	15	33	16	14	17	99	18	39	19	47
	0	41	1	24	2	92	3	67	4	42	5	39	6	54	7	48	8	87	9	63	10	20	11	2	12	26	13	98	14	29	15	58	16	91	17	32	18	24	19	36
	0	31	1	58	2	14	3	82	4	16	5	16	6	53	7	39	8	13	9	27	10	34	11	6	12	51	13	76	14	54	15	64	16	44	17	4	18	71	19	42
	0	6	1	86	2	48	3	47	4	26	5	2	6	68	7	97	8	23	9	96	10	37	11	29	12	47	13	17	14	40	15	86	16	87	17	78	18	81	19	79
	0	11	1	50	2	76	3	27	4	51	5	82	6	67	7	85	8	8	9	93	10	84	11	82	12	22	13	82	14	71	15	50	16	32	17	44	18	45	19	79
	0	30	1	97	2	12	3	57	4	29	5	29	6	46	7	30	8	56	9	55	10	67	11	17	12	79	13	48	14	27	15	66	16	51	17	49	18	23	19	34
	0	91	1	23	2	63	3	49	4	56	5	29	6	63	7	84	8	25	9	40	10	16	11	23	12	47	13	98	14	29	15	82	16	63	17	88	18	68	19	53
	0	94	1	92	2	43	3	22	4	21	5	3	6	99	7	24	8	50	9	18	10	71	11	9	12	71	13	19	14	77	15	79	16	10	17	59	18	87	19	24
	0	86	1	73	2	66	3	31	4	81	5	2	6	14	7	98	8	79	9	7	10	52	11	89	12	7	13	45	14	23	15	11	16	6	17	87	18	71	19	9
	0	61	1	88	2	61	3	32	4	35	5	30	6	41	7	57	8	54	9	31	10	75	11	37	12	13	13	91	14	24	15	44	16	9	17	68	18	28	19	85
	0	10	1	65	2	30	3	61	4	96	5	85	6	93	7	78	8	89	9	54	10	30	11	93	12	10	13	60	14	84	15	23	16	10	17	18	18	87	19	15
	0	21	1	48	2	84	3	68	4	59	5	88	6	62	7	80	8	45	9	88	10	96	11	83	12	4	13	59	14	19	15	59	16	2	17	46	18	6	19	30
	0	32	1	21	2	14	3	18	4	32	5	73	6	4	7	78	8	41	9	6	10	8	11	2	12	72	13	52	14	17	15	31	16	71	17	6	18	18	19	58
	0	88	1	78	2	81	3	94	4	86	5	81	6	6	7	56	8	52	9	48	10	25	11	14	12	56	13	81	14	94	15	1	16	29	17	24	18	13	19	41
	0	95	1	76	2	42	3	10	4	47	5	80	6	92	7	47	8	79	9	71	10	38	11	32	12	29	13	26	14	53	15	33	16	81	17	84	18	59	19	57
	0	81	1	20	2	66	3	26	4	69	5	48	6	43	7	38	8	46	9	82	10	96	11	93	12	43	13	69	14	77	15	15	16	25	17	12	18	27	19	37
	0	25	1	96	2	1	3	86	4	25	5	16	6	64	7	81	8	70	9	23	10	21	11	38	12	62	13	57	14	28	15	46	16	97	17	16	18	79	19	47
	0	23	1	47	2	58	3	67	4	51	5	78	6	85	7	53	8	29	9	51	10	99	11	39	12	87	13	26	14	62	15	97	16	34	17	93	18	27	19	71
	0	41	1	35	2	73	3	15	4	8	5	27	6	64	7	85	8	35	9	51	10	15	11	62	12	36	13	46	14	46	15	29	16	20	17	21	18	12	19	67
	0	13	1	75	2	17	3	60	4	82	5	58	6	95	7	11	8	73	9	71	10	10	11	6	12	82	13	91	14	70	15	37	16	45	17	68	18	61	19	66
	0	14	1	88	2	41	3	57	4	60	5	74	6	25	7	49	8	52	9	35	10	66	11	76	12	60	13	90	14	25	15	75	16	42	17	23	18	46	19	59
	0	12	1	25	2	84	3	8	4	57	5	26	6	6	7	40	8	33	9	61	10	73	11	2	12	17	13	72	14	59	15	86	16	35	17	4	18	73	19	83
	0	4	1	52	2	92	3	74	4	84	5	80	6	61	7	99	8	22	9	5	10	89	11	27	12	50	13	18	14	18	15	27	16	67	17	80	18	92	19	43
	0	66	1	8	2	44	3	37	4	21	5	63	6	63	7	28	8	84	9	76	10	48	11	20	12	92	13	66	14	18	15	64	16	43	17	63	18	69	19	37
	0	34	1	65	2	39	3	63	4	67	5	40	6	6	7	78	8	99	9	13	10	64	11	83	12	89	13	2	14	39	15	74	16	40	17	18	18	59	19	90
	0	29	1	52	2	96	3	78	4	49	5	80	6	89	7	58	8	1	9	44	10	54	11	12	12	38	13	21	14	44	15	59	16	61	17	2	18	52	19	18
	0	89	1	96	2	60	3	4	4	97	5	66	6	86	7	87	8	49	9	1	10	2	11	62	12	3	13	29	14	11	15	94	16	40	17	50	18	70	19	49
	0	9	1	86	2	97	3	67	4	6	5	1	6	44	7	42	8	57	9	68	10	72	11	25	12	94	13	84	14	1	15	98	16	10	17	42	18	63	19	94
	0	43	1	72	2	61	3	68	4	99	5	76	6	68	7	65	8	68	9	45	10	49	11	90	12	34	13	50	14	68	15	47	16	22	17	26	18	31	19	2
	0	8	1	39	2	29	3	12	4	36	5	81	6	93	7	83	8	30	9	61	10	27	11	27	12	97	13	80	14	16	15	94	16	48	17	37	18	70	19	41
	0	45	1	29	2	31	3	3	4	98	5	61	6	93	7	29	8	64	9	26	10	52	11	17	12	81	13	80	14	23	15	23	16	64	17	11	18	54	19	7
	0	9	1	86	2	73	3	27	4	56	5	74	6	90	7	47	8	34	9	99	10	84	11	34	12	42	13	7	14	97	15	5	16	71	17	59	18	89	19	62
	0	27	1	71	2	93	3	17	4	67	5	3	6	21	7	30	8	93	9	14	10	11	11	45	12	87	13	55	14	94	15	79	16	27	17	91	18	39	19	84
	0	73	1	30	2	21	3	94	4	83	5	92	6	78	7	80	8	64	9	30	10	89	11	90	12	52	13	93	14	13	15	17	16	37	17	86	18	76	19	1
	0	72	1	71	2	80	3	40	4	35	5	63	6	73	7	64	8	83	9	93	10	8	11	35	12	12	13	19	14	78	15	73	16	71	17	45	18	93	19	23
	0	46	1	27	2	44	3	35	4	13	5	99	6	57	7	13	8	60	9	94	10	52	11	39	12	36	13	84	14	79	15	77	16	6	17	13	18	19	19	23
	0	20	1	60	2	71	3	12	4	5	5	36	6	10	7	27	8	46	9	60	10	67	11	21	12	27	13	48	14	23	15	55	16	91	17	88	18	30	19	26
	0	45	1	63	2	12	3	33	4	44	5	44	6	28	7	21	8	68	9	71	10	74	11	65	12	61	13	78	14	40	15	57	16	59	17	98	18	71	19	31
	0	14	1	5	2	53	3	78	4	71	5	97	6	85	7	1	8	32	9	73	10	85	11	62	12	20	13	83	14	50	15	28	16	14	17	81	18	22	19	21
	0	7	1	30	2	89	3	61	4	93	5	48	6	32	7	50	8	67	9	89	10	55	11	80	12	64	13	36	14	91	15	5	16	24	17	1	18	76	19	56
	0	77	1	61	2	79	3	8	4	70	5	46	6	24	7	68	8	6	9	8	10	93	11	47	12	94	13	48	14	87	15	12	16	12	17	67	18	10	19	26
	0	76	1	18	2	49	3	8	4	84	5	66	6	70	7	87	8	19	9	62	10	56	11	64	12	17	13	94	14	96	15	44	16	82	17	51	18	49	19	29
	0	30	1	27	2	83	3	32	4	79	5	72	6	94	7	49	8	80	9	30	10	96	11	76	12	48	13	20	14	77	15	5	16	78	17	44	18	76	19	76
	0	21	1	85	2	28	3	89	4	15	5	31	6	3	7	23	8	77	9	7	10	88	11	60	12	70	13	96	14	9	15	76	16	57	17	44	18	45	19	3
	0	19	1	96	2	59	3	40	4	47	5	51	6	40	7	15	8	20	9	51	10	56	11	42	12	86	13	17	14	57	15	62	16	28	17	38	18	45	19	43
	0	49	1	32	2	67	3	56	4	93	5	46	6	29	7	63	8	6	9	53	10	56	11	18	12	77	13	22	14	61	15	26	16	23	17	80	18	17	19	11
	0	14	1	34	2	84	3	30	4	84	5	68	6	50	7	98	8	14	9	47	10	2	11	81	12	99	13	8	14	95	15	70	16	55	17	40	18	89	19	83
	0	19	1	10	2	36	3	23	4	16	5	32	6	14	7	19	8	50	9	14	10	78	11	78	12	56	13	54	14	73	15	68	16	77	17	55	18	23	19	68
	0	2	1	69	2	36	3	53	4	8	5	2	6	5	7	21	8	39	9	86	10	80	11	89	12	35	13	19	14	44	15	53	16	44	17	94	18	13	19	85
	0	13	1	99	2	16	3	47	4	15	5	43	6	41	7	32	8	31	9	56	10	12	11	18	12	26	13	13	14	40	15	96	16	5	17	46	18	89	19	12
	0	83	1	72	2	20	3	63	4	11	5	90	6	56	7	35	8	8	9	69	10	90	11	40	12	66	13	25	14	21	15	22	16	18	17	48	18	43	19	46
	0	96	1	29	2	2	3	38	4	81	5	54	6	18	7	87	8	13	9	52	10	63	11	10	12	14	13	4	14	6	15	81	16	59	17	39	18	69	19	39
	0	25	1	17	2	31	3	64	4	83	5	21	6	64	7	71	8	84	9	98	10	5	11	27	12	87	13	69	14	43	15	60	16	14	17	79	18	22	19	3
	0	38	1	97	2	91	3	23	4	31	5	46	6	62	7	70	8	61	9	86	10	13	11	90	12	41	13	12	14	7	15	67	16	62	17	16	18	12	19	75
	0	86	1	46	2	77	3	3	4	61	5	60	6	36	7	67	8	24	9	1	10	68	11	56	12	87	13	39	14	60	15	1	16	6	17	16	18	36	19	22
	0	74	1	36	2	64	3	5	4	17	5	86	6	25	7	44	8	39	9	27	10	58	11	50	12	51	13	86	14	62	15	5	16	1	17	90	18	35	19	55
	0	11	1	79	2	9	3	98	4	56	5	65	6	8	7	73	8	49	9	20	10	20	11	33	12	95	13	39	14	98	15	46	16	98	17	10	18	2	19	69
	0	98	1	48	2	44	3	93	4	28	5	73	6	76	7	56	8	85	9	23	10	83	11	72	12	60	13	91	14	26	15	20	16	74	17	17	18	40	19	79
